#OG_name,Actinidia_deliciosa,Actinidia_arguta,Actinidia_zhejiangensis,Coffea_arabica,Arabidopsis_thaliana,Actinidia_chinensis,Actinidia_eriantha,Actinidia_rufa,Actinidia_hemsleyana,Vitis_vinifera,Rhododendron_simsii,Cycas_panzhihuaensis
OG_1074,16,10,4,2,1,3,2,2,2,1,2,2
OG_1075,11,16,4,2,2,2,2,5,2,1,3,2
OG_1076,17,4,8,2,4,5,10,3,4,1,1,1
OG_1077,55,31,21,13,3,13,13,10,8,3,3,3
OG_1078,13,11,3,10,4,1,4,2,1,1,1,1
OG_1080,165,77,80,36,37,25,23,21,34,71,63,1
OG_1081,19,7,6,4,2,2,3,2,4,1,2,1
OG_1082,6,16,2,1,1,1,2,1,1,1,1,1
OG_1083,11,5,5,2,2,3,2,1,2,2,1,2
OG_1087,12,18,8,2,1,2,2,2,2,1,1,2
OG_1089,12,10,7,9,5,1,6,1,3,1,1,1
OG_1092,11,10,3,1,2,2,2,2,2,1,1,1
OG_1095,16,23,7,2,5,4,4,4,6,1,2,1
OG_1096,5,3,2,2,2,1,1,2,1,1,1,1
OG_1098,5,10,2,2,2,1,1,2,1,1,1,1
OG_1100,29,15,19,5,3,6,6,7,9,5,1,1
OG_1101,32,7,11,2,3,10,11,8,7,3,1,1
OG_1103,11,13,7,5,5,3,3,2,4,1,2,2
OG_1104,22,26,11,13,10,7,6,5,4,3,2,2
OG_1105,35,37,17,9,5,8,10,9,9,2,4,2
OG_1106,16,13,6,2,1,3,1,4,4,1,2,1
OG_1107,12,4,4,3,3,3,2,2,2,1,3,3
OG_1109,12,10,4,4,4,1,2,1,2,1,1,1
OG_1110,21,21,8,4,5,4,2,4,4,4,2,2
OG_1111,11,13,8,3,2,2,1,2,17,1,2,1
OG_1113,5,6,2,2,4,1,1,1,1,1,1,1
OG_1116,11,17,5,2,2,2,4,2,2,1,2,1
OG_1117,4,6,2,2,1,1,1,2,1,1,1,1
OG_1120,26,19,11,2,7,5,5,6,6,2,6,2
OG_1123,5,7,4,3,3,1,1,1,2,1,1,1
OG_1127,30,27,11,9,6,9,7,6,5,3,13,3
OG_1128,12,2,4,1,2,1,2,1,2,1,1,1
OG_1129,9,17,5,1,1,2,2,2,2,1,1,1
OG_1131,12,7,8,11,2,3,5,4,4,1,1,1
OG_1133,20,23,12,3,4,6,5,4,4,2,2,1
OG_1139,7,11,2,2,3,2,2,3,1,1,1,1
OG_1140,24,30,9,2,2,5,6,7,4,1,2,1
OG_1141,5,18,42,5,1,3,3,1,5,1,1,2
OG_1145,10,15,5,5,1,2,2,2,2,1,1,2
OG_1147,4,28,2,2,2,1,1,1,2,1,1,1
OG_1149,28,23,11,1,7,5,5,5,7,2,3,4
OG_1150,18,17,15,2,3,4,4,5,5,1,1,1
OG_1154,15,5,3,3,2,4,3,4,1,1,1,1
OG_1158,5,8,4,3,2,2,2,1,1,2,1,1
OG_1160,23,19,8,3,3,5,3,4,4,3,2,1
OG_1168,40,5,31,10,3,15,9,6,3,1,2,1
OG_1169,5,8,2,2,1,1,1,1,1,1,1,1
OG_1174,17,20,20,1,3,5,3,4,7,21,3,1
OG_1175,21,17,13,11,2,4,4,5,6,5,2,1
OG_1177,10,11,2,2,1,1,1,1,1,1,1,1
OG_1179,12,10,5,5,2,2,1,2,2,2,2,1
OG_1187,21,28,14,2,6,6,6,6,7,2,1,2
OG_1188,20,25,7,13,15,5,5,3,3,2,3,2
OG_1190,10,10,6,4,2,2,5,2,2,1,1,1
OG_1193,23,16,12,2,2,4,4,4,5,2,3,1
OG_1195,27,21,11,2,1,6,2,5,5,2,5,1
OG_1197,8,2,3,2,1,1,2,1,1,2,1,1
OG_1198,18,12,4,2,3,4,4,3,3,1,2,1
OG_1201,15,13,7,4,3,3,3,3,2,1,2,1
OG_1202,9,15,9,3,4,4,3,4,1,1,1,1
OG_1207,21,27,8,5,2,3,5,3,4,1,2,1
OG_1208,11,12,4,4,1,3,3,2,3,1,1,1
OG_1213,37,28,14,3,2,7,7,8,7,3,3,5
OG_1214,9,15,4,7,2,2,2,3,3,1,1,1
OG_1218,72,47,37,40,35,18,14,12,16,18,9,21
OG_1222,16,66,27,2,2,3,11,4,3,1,2,1
OG_1225,20,17,9,6,4,5,3,3,4,9,2,1
OG_1226,12,12,6,2,1,6,3,2,3,3,1,2
OG_1229,12,8,4,2,5,2,2,2,2,1,1,4
OG_1230,11,10,6,4,2,2,1,2,2,1,1,1
OG_1232,34,24,10,4,2,6,6,6,6,3,5,4
OG_1233,24,19,9,6,3,6,3,5,5,2,2,1
OG_1234,12,13,6,8,2,2,2,2,3,1,1,1
OG_1235,11,4,4,5,1,3,3,2,1,1,2,1
OG_1237,23,41,12,35,5,4,4,5,4,3,1,1
OG_1238,22,19,8,5,19,4,4,4,3,2,3,3
OG_1241,11,8,5,2,2,2,2,3,2,1,1,1
OG_1242,10,12,4,1,2,2,2,2,2,1,1,1
OG_1246,11,16,5,11,8,4,6,2,2,1,1,2
OG_1248,24,12,8,4,4,4,6,3,2,1,1,3
OG_1253,7,4,2,3,1,1,1,2,1,1,3,1
OG_1255,4,4,6,12,8,3,4,1,1,1,1,4
OG_1257,18,22,6,1,1,4,6,4,3,1,1,2
OG_1259,10,9,4,1,1,2,3,2,2,1,1,17
OG_1262,11,13,5,1,1,2,2,3,3,1,1,1
OG_1266,30,21,10,5,2,6,3,5,7,3,6,1
OG_1268,17,9,7,5,10,3,3,4,7,1,1,1
OG_1269,25,23,8,4,6,4,4,4,4,1,2,1
OG_1271,12,10,4,2,1,4,2,2,2,1,1,3
OG_1272,9,16,11,6,2,8,6,3,3,1,1,1
OG_1273,10,8,4,2,1,2,2,2,2,1,1,6
OG_1274,13,16,4,8,2,2,2,1,2,1,1,4
OG_1282,12,8,5,4,3,2,2,3,2,1,1,1
OG_1285,25,23,9,5,8,5,5,6,4,2,3,1
OG_1287,12,10,5,2,3,2,2,1,2,1,2,1
OG_1293,12,19,6,2,2,2,2,1,2,1,1,1
OG_1294,21,27,10,25,7,4,4,6,5,1,1,1
OG_1295,16,20,3,10,1,4,3,3,2,3,7,2
OG_1303,29,27,12,6,4,6,6,5,6,2,5,2
OG_1305,10,8,4,1,1,2,1,2,2,1,1,3
OG_1306,10,11,6,2,1,2,1,1,2,1,1,1
OG_1309,22,17,8,6,3,5,4,4,4,1,1,3
OG_1310,29,26,12,14,4,6,7,4,7,3,14,3
OG_1313,18,10,5,11,1,2,1,2,3,2,2,1
OG_1316,17,12,7,4,1,3,4,3,3,1,1,19
OG_1318,12,12,4,2,2,2,2,2,2,1,1,2
OG_1319,6,7,2,7,3,2,2,1,1,2,2,3
OG_1320,15,11,7,1,3,5,4,3,3,1,1,1
OG_1323,10,9,5,8,2,2,2,2,2,1,1,2
OG_1328,9,8,5,1,1,2,2,2,2,1,2,1
OG_1329,10,8,4,2,2,2,1,2,2,1,3,1
OG_1330,17,13,6,3,2,3,3,3,3,2,1,1
OG_1332,15,13,6,4,10,3,3,3,3,4,2,1
OG_1335,12,6,4,3,3,3,2,2,2,1,5,4
OG_1336,33,30,12,5,3,6,6,7,6,3,2,3
OG_1337,10,15,4,2,1,2,2,2,2,1,1,1
OG_1338,36,26,12,2,2,6,6,7,6,2,4,2
OG_1342,33,25,14,18,4,6,7,8,6,3,3,1
OG_1345,19,24,9,2,2,4,4,3,4,1,1,1
OG_1346,13,14,2,2,2,3,1,1,1,1,1,3
OG_1348,6,5,3,7,4,1,1,1,1,1,3,3
OG_1349,111,70,41,51,8,23,25,21,5,20,16,45
OG_1350,8,9,9,2,2,6,5,7,4,2,1,1
OG_1351,22,16,6,1,5,11,8,4,4,2,2,1
OG_1352,12,11,2,2,3,3,1,3,1,1,1,1
OG_1353,12,8,4,4,5,3,3,3,1,1,1,1
OG_1354,12,14,6,1,4,2,2,4,4,1,1,1
OG_1355,20,19,10,2,1,5,3,7,9,1,1,1
OG_1356,12,9,5,1,1,2,2,2,2,1,3,2
OG_1357,10,4,6,2,1,4,3,1,3,1,1,1
OG_1365,13,8,4,1,1,3,2,2,1,1,1,2
OG_1370,12,9,4,2,2,2,2,2,2,1,1,3
OG_1372,11,9,4,1,1,2,2,2,2,1,2,2
OG_1373,26,34,14,9,2,4,6,4,4,1,1,1
OG_1377,15,21,5,2,4,3,2,4,2,1,1,2
OG_1379,10,9,6,2,4,4,2,3,2,2,3,1
OG_1382,12,4,3,1,1,2,2,2,1,1,1,1
OG_1389,26,26,12,2,2,4,6,8,6,2,1,2
OG_1391,10,10,4,1,1,2,2,2,1,1,2,3
OG_1394,36,39,13,8,11,7,7,3,7,8,15,8
OG_1396,8,9,4,4,1,2,2,2,2,3,1,4
OG_1402,10,11,11,2,2,2,2,1,4,1,1,2
OG_1407,17,12,6,6,3,3,3,3,3,15,3,2
OG_1411,16,14,10,2,1,3,3,5,7,3,2,3
OG_1412,18,17,6,4,8,3,4,4,3,3,6,1
OG_1413,10,6,5,2,1,3,2,1,2,1,1,2
OG_1416,13,11,4,3,2,4,1,2,3,1,1,1
OG_1417,5,13,3,3,6,1,1,1,3,1,1,4
OG_1418,11,17,4,4,12,2,2,2,2,1,1,2
OG_1420,11,5,5,14,1,3,1,3,5,1,1,1
OG_1421,47,20,25,23,27,7,8,13,12,12,21,12
OG_1424,9,23,7,1,8,3,1,1,3,1,1,1
OG_1428,17,12,6,1,1,4,5,5,3,2,2,1
OG_1429,12,9,4,1,2,2,3,4,3,1,1,1
OG_1435,45,43,19,7,9,9,9,13,11,9,6,3
OG_1437,12,8,11,1,6,2,4,2,2,1,1,1
OG_1453,9,9,2,2,2,2,2,1,1,1,1,2
OG_1454,12,12,13,4,1,4,3,6,4,1,1,1
OG_1456,21,27,6,9,3,4,2,5,3,2,2,1
OG_1459,12,10,4,4,9,2,3,3,2,6,1,1
OG_1460,16,29,7,5,2,3,4,2,4,1,1,2
OG_1463,43,47,24,4,2,7,9,9,8,4,4,1
OG_1467,10,13,9,12,3,2,2,4,5,1,1,1
OG_1471,6,9,4,9,2,1,1,1,2,1,4,2
OG_1475,11,12,5,2,2,2,2,2,2,1,1,1
OG_1478,8,10,2,2,3,1,2,1,1,1,1,1
OG_1481,18,14,7,4,8,3,3,4,4,2,2,4
OG_1482,5,17,2,5,2,1,1,1,1,1,1,1
OG_1483,11,8,19,4,3,2,2,2,5,1,1,1
OG_1485,21,29,10,4,3,5,4,3,5,1,1,1
OG_1486,9,18,4,2,2,1,2,2,2,1,1,1
OG_1488,10,16,9,2,2,6,1,3,4,3,2,1
OG_1498,11,15,8,1,2,4,2,2,4,1,1,1
OG_1499,12,24,4,7,1,2,4,2,2,3,1,1
OG_1501,42,38,17,10,4,9,8,8,8,3,5,6
OG_1502,10,11,4,1,9,2,4,1,4,1,3,4
OG_1505,12,11,4,5,3,4,3,2,2,1,1,1
OG_1506,27,14,14,4,5,8,2,4,9,3,4,4
OG_1509,1,7,8,11,5,5,5,2,3,1,1,1
OG_1510,11,5,2,2,2,2,1,3,1,1,1,1
OG_1511,21,14,8,2,5,4,1,4,4,2,2,3
OG_1513,11,10,5,3,4,2,3,2,2,2,6,4
OG_1515,6,9,6,3,4,1,1,2,1,1,2,1
OG_1516,6,5,2,2,2,2,1,2,1,1,1,1
OG_1517,10,8,14,4,2,3,4,1,2,1,1,1
OG_1521,10,8,4,2,1,2,2,2,2,1,2,4
OG_1523,34,24,12,2,3,5,3,6,6,2,2,2
OG_1524,11,6,2,3,2,1,2,2,1,1,1,1
OG_1525,15,13,9,2,1,4,3,2,4,1,1,2
OG_1526,10,23,4,2,1,2,2,2,3,1,1,1
OG_1529,12,6,5,3,3,2,2,2,2,2,3,2
OG_1531,8,7,3,2,1,2,2,1,1,1,3,1
OG_1539,15,4,3,2,2,4,4,1,1,2,2,1
OG_1542,11,15,10,5,7,5,2,2,4,1,2,2
OG_1543,11,12,2,2,1,3,3,1,1,1,1,1
OG_1545,11,10,10,4,3,2,4,1,4,1,1,6
OG_1551,17,14,6,5,1,3,1,3,3,2,2,2
OG_1552,38,25,16,8,7,6,8,3,8,4,4,3
OG_1554,19,11,6,2,3,3,1,3,3,2,4,3
OG_1555,10,3,4,3,2,2,2,3,2,1,1,1
OG_1561,181,85,77,57,43,38,26,43,36,15,35,25
OG_1565,22,12,10,6,5,4,4,5,4,2,2,4
OG_1566,11,17,3,6,4,4,2,2,2,2,1,2
OG_1569,12,9,8,2,2,2,2,4,3,1,4,1
OG_1570,6,5,2,3,2,1,1,1,1,1,1,1
OG_1571,11,9,9,2,2,2,5,3,2,1,1,1
OG_1574,17,7,9,6,3,10,2,2,3,1,1,2
OG_1575,9,15,4,2,2,2,2,3,2,1,1,1
OG_1578,15,7,6,2,2,3,1,3,3,1,1,1
OG_1579,21,22,7,8,2,5,3,2,3,2,2,1
OG_1580,18,12,6,2,4,3,3,3,3,1,2,2
OG_1581,12,9,7,2,9,2,2,1,2,1,1,2
OG_1585,8,8,5,5,8,4,2,1,2,1,1,1
OG_1594,12,8,7,2,1,3,3,1,5,1,1,1
OG_1598,16,16,5,5,8,4,3,3,3,3,2,1
OG_1605,12,11,7,1,3,4,6,4,3,1,1,1
OG_1608,10,8,10,2,4,2,2,3,2,1,3,1
OG_1611,16,8,6,2,2,3,1,5,3,3,2,8
OG_1613,26,21,9,6,1,7,1,7,5,5,2,2
OG_1615,10,10,9,2,5,2,2,2,4,1,1,1
OG_1616,22,17,14,9,7,4,4,4,4,2,2,2
OG_1617,10,9,7,8,9,5,5,2,1,1,1,1
OG_1621,5,13,5,5,2,3,3,2,1,3,1,1
OG_1622,10,7,4,2,1,2,2,3,2,2,1,2
OG_1623,11,16,4,2,1,4,3,3,2,1,1,1
OG_1624,24,18,11,5,4,8,1,5,5,1,2,5
OG_1627,8,5,4,8,2,4,5,2,2,1,1,1
OG_1630,7,8,4,2,3,1,2,1,2,1,1,1
OG_1631,11,12,4,1,3,2,2,2,2,1,1,1
OG_1632,12,13,13,3,1,4,2,4,3,3,10,28
OG_1634,7,10,3,2,3,2,1,2,1,1,1,1
OG_1635,11,15,3,4,12,2,2,2,2,2,1,1
OG_1636,11,8,10,4,3,2,2,1,3,1,2,1
OG_1640,6,7,14,2,1,2,2,1,1,1,2,2
OG_1641,17,25,10,2,6,3,3,2,4,2,2,3
OG_1642,15,19,10,5,2,8,6,8,5,12,6,6
OG_1643,20,18,6,2,4,4,4,4,3,1,1,1
OG_1650,10,8,3,6,5,2,2,2,2,1,1,1
OG_1651,11,16,5,3,1,3,3,4,2,1,1,1
OG_1654,22,20,8,4,2,3,5,5,4,2,10,1
OG_1657,24,12,6,3,2,6,6,2,1,4,1,1
OG_1659,6,12,2,4,1,1,1,1,1,3,2,1
OG_1661,18,8,8,2,2,2,1,3,3,1,2,2
OG_1662,14,10,11,4,6,2,1,1,3,2,1,1
OG_1663,20,16,9,1,2,4,1,5,4,1,3,3
OG_1664,10,10,4,2,3,2,4,1,2,1,1,1
OG_1666,37,22,11,5,2,4,5,7,3,2,2,1
OG_1669,5,5,4,1,4,1,2,2,2,2,2,1
OG_1670,5,9,2,7,4,1,1,1,1,3,1,1
OG_1671,7,8,2,2,3,2,1,2,1,1,1,1
OG_1675,10,18,4,1,4,2,3,3,2,1,1,1
OG_1678,21,38,10,5,6,7,8,4,4,3,2,1
OG_1679,12,9,4,2,3,5,2,3,2,1,1,2
OG_1683,9,6,2,1,1,4,2,2,2,1,1,1
OG_1684,10,9,4,2,1,2,2,2,2,1,1,1
OG_1686,12,10,8,4,5,2,3,3,2,1,1,1
OG_1687,7,4,2,3,2,1,1,1,1,1,1,4
OG_1688,6,13,4,1,4,2,1,2,2,1,1,1
OG_1694,19,23,9,3,2,5,4,5,7,1,1,2
OG_1695,45,34,19,6,3,9,8,9,11,2,3,2
OG_1698,10,14,5,2,11,2,2,2,2,3,3,2
OG_1699,11,4,4,2,1,1,1,2,1,1,1,1
OG_1701,17,18,6,4,22,3,3,2,1,1,2,1
OG_1702,8,9,2,2,4,3,2,1,1,2,1,1
OG_1704,23,49,10,12,11,4,5,3,3,2,2,2
OG_1706,20,22,7,7,3,4,4,4,3,2,1,4
OG_1710,10,8,4,1,3,3,2,1,1,2,1,1
OG_1712,12,8,4,2,4,2,1,2,2,1,2,2
OG_1715,12,10,4,2,8,2,2,1,2,2,1,1
OG_1716,24,13,9,19,3,5,5,4,3,2,2,5
OG_1720,9,21,4,22,1,4,3,2,2,1,2,2
OG_1721,17,19,4,4,3,3,3,4,3,1,1,2
OG_1722,11,12,4,5,2,2,4,3,2,1,1,2
OG_1726,5,8,2,2,2,1,1,1,1,1,2,1
OG_1728,11,7,4,2,1,2,2,2,2,4,1,1
OG_1730,22,13,12,4,2,4,4,5,6,2,2,2
OG_1731,6,7,7,1,1,1,1,1,1,2,3,2
OG_1734,18,17,6,6,4,4,3,4,4,2,1,1
OG_1739,33,20,13,8,1,10,4,6,9,5,4,2
OG_1746,12,32,4,2,2,3,2,3,2,1,1,1
OG_1748,11,20,4,3,1,2,1,2,2,1,1,2
OG_1749,12,8,3,6,1,3,2,3,2,1,1,1
OG_1750,36,44,13,8,3,8,5,6,6,2,2,3
OG_1760,6,7,2,6,1,1,2,1,2,1,1,1
OG_1765,9,4,3,2,1,2,1,2,2,1,1,2
OG_1766,9,11,4,1,1,2,2,2,1,1,1,1
OG_1767,18,8,5,3,1,4,5,1,2,1,1,2
OG_1768,11,4,4,6,2,1,3,2,2,2,2,1
OG_1774,18,9,6,2,3,3,4,2,5,1,1,1
OG_1776,13,11,7,1,1,1,4,4,2,2,1,1
OG_1779,11,8,5,16,1,2,3,3,3,2,2,1
OG_1780,11,16,8,4,1,4,3,3,2,3,1,1
OG_1781,19,21,9,11,2,4,5,6,4,2,3,10
OG_1782,123,67,55,29,11,31,35,3,1,9,18,10
OG_1784,24,27,8,2,4,5,5,4,4,1,1,2
OG_1787,22,15,21,16,29,6,6,2,7,3,11,1
OG_1790,24,21,11,3,4,5,1,2,5,2,1,1
OG_1791,12,7,6,2,2,2,1,1,3,1,2,3
OG_1796,7,5,4,2,3,1,13,3,1,1,1,1
OG_1797,17,22,6,5,16,3,3,5,3,5,5,1
OG_1801,19,16,8,4,4,2,3,3,5,2,1,1
OG_1803,16,22,7,10,8,6,3,5,5,1,2,1
OG_1810,12,15,3,2,1,2,1,2,2,1,1,1
OG_1812,5,4,4,5,2,1,1,1,1,1,1,1
OG_1813,5,10,3,2,7,1,2,1,1,1,1,1
OG_1819,13,9,4,7,1,2,2,2,2,1,1,1
OG_1822,12,7,3,2,6,5,5,3,2,1,1,1
OG_1825,17,8,7,3,1,3,4,6,3,1,1,1
OG_1828,23,30,8,2,7,4,5,6,4,2,2,1
OG_1829,9,13,3,3,1,2,3,2,1,2,1,4
OG_1832,17,18,6,9,2,3,3,2,3,2,2,2
OG_1843,15,29,8,2,1,5,3,1,3,2,1,1
OG_1844,21,14,8,5,3,4,5,3,4,2,1,1
OG_1845,23,17,5,3,1,6,4,5,4,1,1,2
OG_1847,12,9,5,1,2,3,3,2,4,1,1,1
OG_1857,6,8,3,2,1,1,1,2,1,1,1,6
OG_1858,13,10,4,1,2,2,2,6,2,3,1,3
OG_1859,11,15,6,7,3,3,2,3,2,1,1,1
OG_1860,28,30,10,12,7,4,6,4,4,2,1,3
OG_1861,21,24,11,10,12,4,3,4,3,3,2,8
OG_1865,10,12,11,9,1,3,2,3,7,3,1,1
OG_1869,17,11,6,2,1,4,3,3,3,2,1,3
OG_1870,24,23,12,2,6,5,3,6,6,2,2,1
OG_1879,12,17,3,2,6,2,3,2,1,1,1,1
OG_1882,12,13,5,12,4,1,3,3,2,3,2,1
OG_1883,30,33,11,3,4,5,6,6,8,3,2,1
OG_1884,11,23,5,5,2,2,2,2,2,1,1,1
OG_1887,21,22,33,1,1,2,5,5,7,2,1,2
OG_1890,24,18,7,2,3,4,5,5,4,1,2,2
OG_1893,17,22,6,2,1,4,5,5,3,1,1,2
OG_1894,5,14,5,3,1,2,1,3,3,1,1,1
OG_1895,19,12,7,3,4,5,4,1,4,3,3,1
OG_1897,12,9,4,2,1,2,2,3,2,2,1,8
OG_1898,12,9,4,1,2,2,1,2,2,1,2,2
OG_1899,12,8,4,4,6,2,2,2,2,1,1,2
OG_1900,19,16,8,6,1,3,3,1,5,1,1,2
OG_1901,5,2,2,2,1,1,1,2,5,1,1,1
OG_1904,4,11,2,2,2,1,2,1,1,2,1,1
OG_1906,12,9,4,3,2,2,2,3,2,4,2,3
OG_1907,12,9,3,2,1,2,1,2,2,1,2,1
OG_1915,6,11,3,2,1,3,3,2,2,1,1,1
OG_1916,5,10,2,2,1,1,2,1,1,2,2,1
OG_1917,32,23,12,2,4,3,5,6,6,11,4,2
OG_1918,25,26,15,6,1,4,7,7,4,3,2,1
OG_1919,22,12,8,2,1,4,4,5,3,1,1,1
OG_1920,16,11,7,4,1,5,4,4,4,3,1,2
OG_1922,11,16,6,1,5,2,2,1,2,1,1,1
OG_1923,18,23,7,15,2,4,6,4,3,1,2,10
OG_1925,12,15,13,1,9,2,2,2,6,7,1,3
OG_1927,8,10,2,4,9,3,1,1,2,1,1,3
OG_1930,6,5,5,1,1,1,1,2,2,1,1,1
OG_1932,19,20,8,3,1,4,4,2,3,3,2,2
OG_1937,29,14,10,4,2,5,4,5,5,2,2,1
OG_1940,60,126,20,36,5,71,147,192,13,847,39,1
OG_1942,29,25,10,10,11,5,5,5,4,2,4,1
OG_1944,15,8,6,5,5,3,3,3,3,2,2,3
OG_1945,12,10,5,2,2,3,3,3,2,1,1,4
OG_1947,28,45,4,3,6,3,2,5,3,2,1,1
OG_1948,11,11,5,2,1,3,4,2,2,1,2,1
OG_1949,10,9,6,2,2,3,3,3,2,1,2,1
OG_1952,110,53,5,65,33,28,4,8,28,26,21,20
OG_1953,8,18,3,7,1,3,2,1,7,1,1,1
OG_1954,15,16,8,5,2,5,5,1,5,3,4,1
OG_1956,17,14,6,1,1,3,2,3,3,1,1,8
OG_1957,43,20,14,9,3,8,7,8,6,3,1,2
OG_1960,26,12,14,5,5,6,6,4,10,1,9,11
OG_1961,14,15,6,3,2,2,2,4,3,1,3,3
OG_1963,14,10,7,4,2,1,2,2,2,1,1,1
OG_1964,23,18,9,1,2,4,4,6,5,1,1,1
OG_1965,12,12,4,1,2,2,2,2,3,1,5,1
OG_1966,12,8,4,1,2,2,2,1,2,1,1,1
OG_1967,12,10,9,2,1,2,1,3,2,1,1,3
OG_1968,31,31,10,7,8,4,4,7,6,2,3,5
OG_1969,13,21,6,1,1,2,3,2,2,2,1,2
OG_1970,18,17,7,11,9,3,1,3,3,4,2,1
OG_1971,17,19,8,2,1,4,3,3,4,2,1,1
OG_1972,5,5,2,5,1,1,1,1,1,1,1,1
OG_1974,5,4,2,18,3,1,1,4,1,1,1,1
OG_1975,6,8,2,3,1,1,1,1,1,1,1,2
OG_1976,22,16,9,4,6,4,3,5,4,2,2,2
OG_1977,11,5,3,2,1,2,1,1,4,4,3,1
OG_1981,62,67,25,9,17,10,12,11,9,5,9,1
OG_1982,19,16,20,5,2,5,2,3,17,1,2,4
OG_1984,11,10,1,2,1,4,2,1,2,1,1,2
OG_1985,15,16,7,2,1,6,5,6,3,3,1,1
OG_1986,12,10,3,6,1,4,3,1,2,1,1,2
OG_1987,12,14,4,4,2,2,1,2,2,1,1,1
OG_1988,21,42,11,12,1,4,4,4,7,2,2,3
OG_1990,10,34,5,8,4,4,3,1,2,1,1,2
OG_1992,10,9,4,4,1,2,1,2,2,1,1,1
OG_1996,10,10,4,2,1,2,1,2,2,1,3,1
OG_1999,11,7,6,11,2,4,3,3,3,1,1,1
OG_2000,23,33,6,5,3,4,3,5,4,1,2,3
OG_2002,27,7,2,2,2,1,2,1,2,1,1,1
OG_2006,86,58,41,75,20,22,17,25,16,6,17,10
OG_2011,12,14,6,4,6,2,2,3,2,1,1,1
OG_2012,12,11,4,2,1,2,2,2,2,1,1,2
OG_2013,12,10,4,3,1,2,2,2,2,6,1,2
OG_2014,12,9,4,8,1,2,2,2,2,1,1,1
OG_2017,11,14,5,2,3,3,1,2,1,2,2,1
OG_2018,33,25,19,6,6,6,5,9,10,2,3,3
OG_2020,11,13,4,1,3,2,2,4,2,2,1,3
OG_2021,23,22,15,1,3,4,4,5,4,1,1,4
OG_2023,30,27,11,5,5,7,5,7,5,3,4,6
OG_2027,9,14,3,2,1,3,2,2,2,1,2,2
OG_2028,21,13,7,8,4,4,3,2,4,3,2,2
OG_2029,11,8,4,2,4,2,2,2,2,1,1,1
OG_2035,12,10,4,2,3,2,2,2,2,1,3,2
OG_2036,11,9,4,5,2,2,2,2,2,3,2,1
OG_2037,6,12,2,9,3,1,1,1,1,1,1,1
OG_2040,15,7,4,2,2,2,2,2,2,3,4,1
OG_2041,12,7,3,2,2,2,1,4,2,1,1,6
OG_2042,26,33,14,6,7,4,3,4,7,3,2,1
OG_2043,23,17,7,16,8,6,2,4,4,1,2,1
OG_2044,6,6,2,2,4,1,1,1,1,1,2,1
OG_2046,9,11,8,2,5,3,3,5,4,1,1,2
OG_2053,41,9,7,6,5,2,2,3,3,1,2,4
OG_2054,13,14,8,2,2,3,3,2,4,1,1,1
OG_2055,23,28,12,3,1,5,7,5,3,1,2,2
OG_2057,24,9,4,2,4,3,2,2,2,2,4,1
OG_2058,11,2,2,2,2,2,1,1,1,2,1,1
OG_2059,11,10,4,4,2,2,1,1,2,4,1,1
OG_2069,18,18,6,2,1,3,3,4,3,15,2,1
OG_2071,23,34,23,8,6,9,3,8,14,6,7,6
OG_2072,10,19,11,3,4,4,3,2,5,1,1,2
OG_2073,36,31,22,7,10,11,6,7,7,2,3,2
OG_2075,12,11,5,6,4,2,4,4,2,1,1,1
OG_2077,32,33,19,4,4,9,1,12,10,3,5,4
OG_2083,10,4,4,2,4,2,2,3,2,1,1,1
OG_2084,23,13,8,4,1,5,5,4,4,2,3,1
OG_2091,6,6,2,13,2,1,1,1,1,2,3,4
OG_2092,6,11,2,7,8,1,2,1,1,3,4,2
OG_2096,12,13,5,5,3,3,2,3,2,2,2,3
OG_2098,49,31,15,2,2,8,6,4,9,4,1,5
OG_2101,22,33,7,6,6,6,5,4,4,2,2,3
OG_2103,23,37,8,5,5,4,4,5,4,1,2,3
OG_2107,13,8,5,2,4,2,3,3,2,2,1,1
OG_2110,12,12,7,2,1,3,2,2,1,1,1,1
OG_2112,14,15,7,3,1,3,4,2,3,4,1,1
OG_2113,14,11,6,2,5,2,2,2,2,8,1,1
OG_2114,282,138,72,686,5,56,45,66,91,320,89,1
OG_2115,10,10,4,13,4,1,3,1,2,1,2,1
OG_2118,36,20,13,13,2,8,5,6,7,14,15,1
OG_2119,9,11,8,4,1,1,2,3,1,3,3,1
OG_2120,11,11,6,1,3,2,2,2,2,1,1,1
OG_2123,6,11,9,4,8,2,3,1,3,1,1,1
OG_2124,5,5,3,2,1,3,1,1,2,1,1,1
OG_2126,19,19,10,2,5,3,4,5,5,1,1,1
OG_2131,23,19,10,1,3,4,7,4,4,1,2,1
OG_2132,19,12,6,1,3,3,5,3,3,2,3,2
OG_2135,40,20,10,7,2,5,5,5,5,5,3,3
OG_2136,11,9,3,2,1,2,1,1,1,2,1,1
OG_2137,6,9,2,4,1,1,1,1,1,5,1,1
OG_2138,6,4,2,2,5,1,1,1,1,6,1,2
OG_2139,24,34,10,2,1,5,5,5,5,1,2,1
OG_2140,10,3,2,1,3,2,1,1,1,1,1,1
OG_2141,6,5,2,8,3,1,1,1,1,1,1,1
OG_2144,23,15,12,4,4,4,4,4,7,2,2,10
OG_2147,14,14,4,2,2,2,2,2,2,1,2,1
OG_2150,23,18,7,3,3,4,4,6,4,1,1,1
OG_2152,16,6,7,3,7,4,4,2,3,1,1,1
